BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,17/12/2007,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,28/09/2007,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,26/02/2007,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,20/06/2007,24
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,18/10/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,20/02/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,21/01/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,08/02/2007,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,05/12/2007,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,25/08/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,22/03/2007,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,21/05/2007,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,16/04/2007,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,02/06/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,31/10/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,14/07/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,28/03/2007,22
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,17/11/2007,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,04/03/2007,16
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,30/08/2007,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,26/07/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,15/05/2007,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,14/02/2007,12
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,24/09/2007,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,12/09/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,10/04/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,12/10/2007,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,16/03/2007,14
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,20/07/2007,18
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,23/11/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,08/07/2007,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,02/07/2007,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,23/04/2007,26
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,15/01/2007,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,05/01/2007,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,05/11/2007,50
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,05/09/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,27/01/2007,22
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,06/10/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,13/08/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,11/11/2007,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,21/12/2007,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,03/04/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,18/09/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,19/08/2007,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,26/06/2007,8
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,10/03/2007,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,02/02/2007,80
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,20/02/2007,30
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,08/02/2007,14
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,21/05/2007,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,15/05/2007,12
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,24/09/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,07/08/2007,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,14/07/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,28/03/2007,14
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,10/04/2007,14
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,17/11/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,04/03/2007,54
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,30/08/2007,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,26/07/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,31/10/2007,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,05/09/2007,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,14/02/2007,18
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,12/10/2007,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,23/04/2007,160
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,16/03/2007,64
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,10/03/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,05/01/2007,110
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,15/01/2007,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,25/08/2007,16
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,20/07/2007,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,24/10/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,06/10/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,29/11/2007,48
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,28/05/2007,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,27/01/2007,130
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,08/06/2007,12
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,08/07/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,19/08/2007,94
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,26/06/2007,500
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,03/05/2007,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,11/11/2007,16
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,05/11/2007,120
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,31/07/2007,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,18/09/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,21/12/2007,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,03/04/2007,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,20/06/2007,22
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,18/10/2007,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,05/12/2007,14
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,28/12/2007,16
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,09/01/2007,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,11/12/2007,70
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,16/04/2007,10
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,09/05/2007,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,14/06/2007,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,17/12/2007,12
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,26/02/2007,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,28/09/2007,20
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,12/09/2007,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,21/01/2007,16
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,22/03/2007,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,23/11/2007,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,02/07/2007,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,02/06/2007,26
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,13/08/2007,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,20/02/2007,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,26/02/2007,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,20/06/2007,66
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,12/09/2007,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,19/08/2007,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,10/03/2007,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,12/10/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,18/09/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,20/07/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,02/02/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,28/03/2007,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,02/07/2007,8
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,23/11/2007,14
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,08/07/2007,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,07/08/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,21/12/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,06/10/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,31/07/2007,12
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,26/06/2007,52
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,08/06/2007,86
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,16/03/2007,74
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,08/02/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,21/05/2007,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,25/08/2007,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,24/10/2007,18
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,11/12/2007,40
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,03/05/2007,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,29/11/2007,24
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,15/05/2007,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,02/06/2007,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,30/08/2007,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,13/08/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,14/07/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,26/07/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,27/01/2007,28
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,04/03/2007,130
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,17/11/2007,20
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,14/02/2007,26
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,28/05/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,31/10/2007,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,11/11/2007,18
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,05/09/2007,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,05/01/2007,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,03/04/2007,20
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,22/03/2007,12
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,23/04/2007,210
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,09/05/2007,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,18/10/2007,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,24/09/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,16/04/2007,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,28/12/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,17/12/2007,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,05/12/2007,52
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,28/09/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,21/01/2007,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,05/11/2007,56
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,14/06/2007,8
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,10/04/2007,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,15/01/2007,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,09/01/2007,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,28/05/2007,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,05/01/2007,100
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,11/11/2007,50
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,28/12/2007,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,16/04/2007,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,20/02/2007,32
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,12/09/2007,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,03/04/2007,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,09/05/2007,0
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,24/09/2007,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,21/05/2007,120
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,20/07/2007,8
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,09/01/2007,18
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,14/06/2007,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,05/11/2007,26
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,21/01/2007,12
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,26/07/2007,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,19/08/2007,130
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,07/08/2007,14
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,28/03/2007,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,26/02/2007,12
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,31/07/2007,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,26/06/2007,700
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,05/09/2007,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,18/09/2007,0
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,28/09/2007,0
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,10/04/2007,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,22/03/2007,22
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,20/06/2007,46
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,08/02/2007,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,17/12/2007,98
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,05/12/2007,270
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,12/10/2007,400
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,16/03/2007,42
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,10/03/2007,18
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,25/08/2007,8
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,30/08/2007,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,14/07/2007,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,29/11/2007,42
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,23/04/2007,270
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,23/11/2007,40
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,15/05/2007,52
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,02/07/2007,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,15/01/2007,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,27/01/2007,160
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,08/07/2007,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,11/12/2007,22
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,02/06/2007,92
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,24/10/2007,10
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,06/10/2007,0
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,02/02/2007,280
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,13/08/2007,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,21/12/2007,8
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,18/10/2007,18
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,08/06/2007,500
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,04/03/2007,54
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,14/02/2007,26
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,17/11/2007,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,03/05/2007,44
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,31/10/2007,310
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,28/03/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,12/09/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,14/07/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,21/01/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,03/05/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,06/10/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,26/06/2007,130
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,05/09/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,29/11/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,28/05/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,05/01/2007,4
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,23/11/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,08/06/2007,34
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,23/04/2007,64
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,02/07/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,24/10/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,09/01/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,28/12/2007,8
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,02/06/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,16/04/2007,14
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,02/02/2007,96
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,26/02/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,09/05/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,18/10/2007,6
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,11/11/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,21/12/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,31/07/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,05/11/2007,6
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,20/02/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,03/04/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,13/08/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,14/06/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,15/05/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,17/12/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,28/09/2007,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,30/08/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,17/11/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,14/02/2007,6
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,26/07/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,04/03/2007,4
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,31/10/2007,4
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,19/08/2007,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,18/09/2007,0
